Provinsi;Kabupaten_Kota;Nama_Stasiun;Tahun;Suhu_Min;Suhu_Max;Suhu_Avg;Kelembapan_Rata2;Curah_Hujan_Total;Penyinaran_Matahari_Total;Kec_Angin_Max;Kec_Angin_Avg;Arah_Angin_Dominan;Bulan
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2024;15;26,7;19,27;93,3;270,5;0;11,0;3,1;SSW;September
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2024;14,7;26,5;19,42;91,1;182,3;0;9,0;2,65;SSW;October
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2024;14,4;25,8;19,11;96,47;315,3;0;8,0;2,27;ESE;November
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2024;15;27,3;18,77;95,48;278;0;7,0;2,58;SSE;December
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;15;26;18,75;95,68;260;8;7,0;2,39;E;January
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;14,8;27,2;19,16;93,32;85;6,5;6,0;2,25;E;February
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;14,8;26,6;19,51;88,35;244,6;216,5;9,0;2,32;ESE;March
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;14;28,7;19,89;88,67;311,3;209,1;9,0;2,23;S;April
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;15;27,6;19,91;84,84;65;237,8;9,0;3,03;SW;May
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;14,2;27;19,69;76,27;97;239,7;9,0;3,43;SW;June
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;13,7;27,2;19,35;80,39;12,6;245,1;10,0;3,61;SW;July
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;14,3;26,4;19,11;79,71;88,7;241,5;9,0;3,26;SW;August
Sumatera Utara;Tapanuli Utara;Stasiun Meteorologi Silangit;2025;15;26,1;18,97;83,16;73,5;139,1;9,0;3;SSW;September
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2015;18;Nan;Nan;Nan;0;0;Nan;Nan;V;October
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2016;19;30;21,96;87,43;283,4;87,6;5,0;0,53;WSW;November
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2017;Nan;Nan;Nan;Nan;0;0;Nan;Nan;V;October
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2019;20;Nan;Nan;Nan;5,5;8,9;Nan;Nan;V;September
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2020;20,4;21,5;20,4;Nan;0;0;Nan;Nan;V;May
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2020;Nan;Nan;Nan;Nan;0;0;Nan;Nan;V;June
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2020;15,6;29,4;22,01;89,97;199;151,8;7,0;1,8;ENE;August
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2020;15,8;28,1;21,59;91,97;258;84,6;7,0;1,67;E;September
Sumatera Barat;Agam;Stasiun Pemantau Atmosfer Global Bukit Koto Tabang;2020;15,2;28,4;21,58;91,48;188;99,9;7,0;1;ENE;December
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;19;32,4;27,1;80,77;272,6;118,4;6,0;1,35;NNE;January
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;33,4;28,01;76,69;204,5;77,9;6,0;1,63;E;February
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;19;33,2;28,05;77,75;273;110,5;5,0;1,39;NE;March
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;32,6;27,4;82,14;243,6;112,7;5,0;1,38;NNE;April
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;21;33;28;81,07;185,9;136,5;10,0;1,04;NNE;May
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;33;27,44;81,2;298,4;176,7;11,0;1,23;NE;June
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;33;27,84;77,33;166,1;192,6;6,0;1,41;E;July
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;19;32,5;27,43;80,75;319,9;119,9;6,0;1,32;NNE;August
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;21;32,5;27,4;79,8;75,6;79,1;5,0;1,54;ENE;September
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;32;27,63;81,6;80,4;13,5;5,0;1,11;NNE;October
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;20;32,4;27,14;84,11;485,3;95,3;5,0;1,21;NNE;November
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2015;19;33,5;27,55;80,25;391,4;111,5;8,0;1,35;NE;December
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;19;36,4;27,93;80,31;229,3;122,7;5,0;1,36;S;January
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;34,8;27,8;78,76;305,5;137,1;9,0;1,5;SSE;February
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;34,8;28,03;81,87;470,4;128,6;4,0;1,16;SE;March
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;22;33,5;28,19;82,05;412,8;108,3;8,0;1,04;E;April
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;33,5;27,85;82,89;561,3;104,5;3,0;0,9;E;May
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;21;34,6;27,15;78,17;415,2;107,8;15,0;1;SE;June
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;19;33,2;26,79;80,53;280,3;104,1;5,0;0,96;SE;July
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;19;33,4;27,19;78,38;631,9;121,3;10,0;1,2;ESE;August
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;34;27,21;79,33;458,9;107;9,0;1,13;SE;September
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;34,2;27,13;81;697,4;106,3;3,0;1,03;ENE;October
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;20;32,8;27;82,44;340,2;113,6;8,0;1,17;ESE;November
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2016;19;32,8;26,63;82,62;499,5;98,1;4,0;1,03;ENE;December
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2017;19;33;26,87;80,1;369,5;94,2;6,0;1,1;ESE;January
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2017;19;33,2;27,03;80,79;179;118,9;5,0;1,43;SE;February
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2017;19;34;27,22;79,81;227,6;138;6,0;1,19;SE;March
Sumatera Barat;Padang;Stasiun Meteorologi Maritim Teluk Bayur;2017;19;32,8;27,25;81,8;262,5;120,6;5,0;0,87;NNE;April
